OSEBuildingID,PrimaryPropertyType,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),Outlier,Electricity(%),NaturalGas(%),SteamUse(%),OtherFuelUse(%),Adult EducationGFA,Automobile DealershipGFA,Bank BranchGFA,Bar/NightclubGFA,College/UniversityGFA,Convenience Store without Gas StationGFA,Convention CenterGFA,CourthouseGFA,Data CenterGFA,Distribution CenterGFA,Enclosed MallGFA,Fast Food RestaurantGFA,Financial OfficeGFA,Fitness Center/Health Club/GymGFA,Food SalesGFA,Food ServiceGFA,Hospital (General Medical & Surgical)GFA,HotelGFA,K-12 SchoolGFA,LaboratoryGFA,LibraryGFA,Lifestyle CenterGFA,Manufacturing/Industrial PlantGFA,Medical OfficeGFA,Movie TheaterGFA,Multifamily HousingGFA,MuseumGFA,Non-Refrigerated WarehouseGFA,OfficeGFA,OtherGFA,Other - EducationGFA,Other - Entertainment/Public AssemblyGFA,Other - Lodging/ResidentialGFA,Other - MallGFA,Other - Public ServicesGFA,Other - RecreationGFA,Other - Restaurant/BarGFA,Other - ServicesGFA,Other - Technology/ScienceGFA,Other - UtilityGFA,Other/Specialty HospitalGFA,Outpatient Rehabilitation/Physical TherapyGFA,ParkingGFA,Performing ArtsGFA,"Personal Services (Health/Beauty, Dry Cleaning, etc)GFA",Police StationGFA,Pre-school/DaycareGFA,Prison/IncarcerationGFA,Refrigerated WarehouseGFA,"Repair Services (Vehicle, Shoe, Locksmith, etc)GFA",Residence Hall/DormitoryGFA,Residential Care FacilityGFA,RestaurantGFA,Retail StoreGFA,Self-Storage FacilityGFA,Senior Care CommunityGFA,Social/Meeting HallGFA,Strip MallGFA,Supermarket/Grocery StoreGFA,Swimming PoolGFA,Urgent Care/Clinic/Other OutpatientGFA,Vocational SchoolGFA,Wholesale Club/SupercenterGFA,Worship FacilityGFA,Campus,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,SPS-District K-12,MainEnergySource_Electricity(%),MainEnergySource_NaturalGas(%),MainEnergySource_SteamUse(%),building_age
86,Hotel,1.0,6.0,84103,20732.0,63371.0,Hotel,63371.0,100.0,4045411.0,0.0,2975816.0,1003439.0,0.0,74.04,0,74.78555624694029,25.217534879466175,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63371,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20732.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7
89,Medical Office,1.0,3.0,179014,0.0,179014.0,Medical Office,179014.0,94.0,19858448.0,0.0,9501003.0,9368159.0,0.0,563.78,0,50.353064916585964,49.64902319006731,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179014.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50
95,Hotel,1.0,7.0,76631,0.0,76631.0,Hotel,76631.0,84.0,7192445.0,0.0,2784090.0,4447953.0,0.0,255.64,0,38.497202958879015,61.50438721181959,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,76631,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,107
96,Mixed Use Property,1.0,6.0,187600,18493.0,169107.0,Medical Office,40174.0,77.79979343946304,15416397.0,4816083.0,10425038.0,0.0,0.0,444.42,0,68.4026731601618,0.0,31.600167918928594,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40174.0,0,0,0,0,17020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20868.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32
100,Large Office,1.0,5.0,316306,0.0,316306.0,Office,261826.0,86.0,13429220.0,0.0,12471183.0,830194.0,0.0,131.03,0,93.76223746150531,6.241657023805756,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,261826.0,15139,0,0,0,0,0,0,0,0,0,0,0,0,150726.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
102,Hotel,1.0,7.0,282863,44766.0,238097.0,Hotel,235788.0,95.0,20123722.0,0.0,10638785.0,8190794.0,0.0,509.18,0,56.5017162763071,43.50063646043026,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,235788,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,51537.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25
104,Other,1.0,1.0,91213,0.0,91213.0,Other,65000.0,97.0,5580583.0,1270000.0,3622005.0,0.0,177849.0,123.28,0,71.4419981324906,0.0,25.05003102653449,3.5079708409749077,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53
106,Other,1.0,5.0,396085,0.0,396085.0,Other,278500.0,68.90889362541027,26880068.0,10951000.0,7964427.0,0.0,8269669.0,900.81,0,29.29703466929085,0.0,40.28310218216629,30.419863148542863,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,278500,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,77
113,Small- and Mid-Sized Office,1.0,2.0,66240,2352.0,63888.0,Office,45900.0,81.76800763448853,4329966.0,0.0,4330148.0,0.0,0.0,30.19,0,100.0042032662612,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,5181,4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,45900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29
114,Large Office,1.0,6.0,920598,303707.0,616891.0,Office,729584.0,62.0,38835684.0,0.0,28483019.0,8199352.0,0.0,634.03,0,77.65020860284024,22.353016483544643,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,729584.0,6000,0,0,0,0,0,0,0,0,0,0,0,0,185014.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
115,Small- and Mid-Sized Office,1.0,4.0,76213,25930.0,50283.0,Office,48546.0,92.0,3402840.0,0.0,2809470.0,494199.0,0.0,45.83,0,85.04389062321688,14.959620747722225,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,48546.0,2406,0,0,0,0,0,0,0,0,0,0,0,0,21454.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45
116,Hotel,1.0,6.0,117738,36934.0,80804.0,Hotel,59976.0,83.0,5249742.0,0.0,2820414.0,2240976.0,0.0,138.68,0,55.72537665417837,44.27691525888541,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59976,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36934.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13
117,Hotel,1.0,4.0,50017,0.0,50017.0,Hotel,50017.0,90.0,5717357.0,0.0,2156751.0,3413811.0,0.0,196.34,0,38.717562892336595,61.28405276967553,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50017,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53
119,K-12 School,1.0,3.0,67743,0.0,67743.0,K-12 School,67743.0,67.96157325948705,2385958.0,0.0,1265357.0,1037984.0,0.0,63.95,0,54.93698573517511,45.06531532313806,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,67743,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,92
120,K-12 School,1.0,6.0,194104,0.0,194104.0,K-12 School,194104.0,56.92311461599179,7540875.0,0.0,1795343.0,4094613.0,0.0,229.98,0,30.48181610429547,69.51944028759829,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,194104,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,107
121,Small- and Mid-Sized Office,1.0,3.0,99433,35752.0,63681.0,Office,63681.0,88.0,4640342.0,0.0,4439217.0,0.0,0.0,30.95,0,100.00412251854796,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,63681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35752.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12
127,K-12 School,1.0,3.0,59955,0.0,59955.0,K-12 School,59955.0,19.0,1711759.0,0.0,1424088.0,97300.0,0.0,15.1,0,93.6081544491691,6.39572373891512,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,59955,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26
130,K-12 School,1.0,2.0,93218,0.0,93218.0,K-12 School,93218.0,98.0,3718511.0,0.0,1426258.0,1646400.0,0.0,97.38,0,46.41861824468471,53.58330195381825,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,93218,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,51
131,Other,1.0,4.0,56521,0.0,56521.0,Other,49000.0,58.96700400800151,6361099.0,0.0,6443526.0,0.0,0.0,44.92,0,100.00412834496824,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,49000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,74
132,Other,1.0,2.0,206934,0.0,206934.0,Other,119146.0,75.0,4625346.0,0.0,2118354.0,2343703.0,0.0,139.24,0,47.475766864359656,52.526205359113874,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,119146,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,86
136,Hotel,1.0,4.0,51390,0.0,51390.0,Hotel,51390.0,13.0,3864699.0,0.0,1438855.0,2425903.0,0.0,138.87,0,37.230713181026516,62.77081345791742,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51390,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14
138,K-12 School,1.0,1.0,245587,0.0,245587.0,K-12 School,245587.0,82.0,12104908.0,0.0,3849657.0,6594800.0,0.0,377.09,0,36.85893842352434,63.14259351299566,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,245587,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,56
140,K-12 School,1.0,3.0,66588,0.0,66588.0,K-12 School,66588.0,72.0,2255184.0,0.0,2033159.0,0.0,0.0,14.17,0,100.0041808611,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,66588,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24
144,Hotel,1.0,5.0,190980,0.0,190980.0,Hotel,190980.0,77.0,6935723.0,0.0,4727785.0,2208135.0,0.0,150.23,0,68.16571250034062,31.837127866842437,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,190980,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19051.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,111
145,Other,1.0,6.0,284100,0.0,284100.0,Other - Entertainment/Public Assembly,189750.0,67.0,14212631.0,3123280.0,10609812.0,436649.0,0.0,338.23,0,74.87886664275112,3.0816551924473905,22.042583469713854,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,189750,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17
163,Other,1.0,4.0,61156,0.0,61156.0,Other,42755.0,82.0,11034854.0,0.0,7222692.0,3211996.0,0.0,220.94,0,69.22008930663583,30.782795386063405,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,29219.0,42755,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9
167,Other,1.0,4.0,72820,0.0,72820.0,Museum,58000.0,93.0,2206050.0,0.0,1458801.0,617890.0,0.0,42.99,0,70.24847950766386,29.75445794388023,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,58000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,105
168,Hotel,1.0,4.0,162222,14200.0,148022.0,Hotel,113702.0,86.0,7753080.0,0.0,4415922.0,3337341.0,0.0,208.03,0,56.957002894333606,43.045357457939296,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,113702,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32692.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19
169,K-12 School,1.0,4.0,289588,0.0,289588.0,K-12 School,289588.0,67.0,10429328.0,0.0,6126773.0,2621300.0,0.0,181.93,0,70.03772025918688,29.965183321694244,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,289588,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25
173,Small- and Mid-Sized Office,1.0,2.0,96300,0.0,96300.0,Office,92300.0,63.74648469139601,16187105.0,0.0,13835528.0,2404032.0,0.0,224.13,0,85.19946289746557,14.80407796423237,0.0,0.0,0,0,0,0,0,0.0,0,0,4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,92300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13
175,K-12 School,1.0,3.0,254523,0.0,254523.0,K-12 School,254523.0,82.0,16067596.0,0.0,7719861.0,5889500.0,0.0,366.61,0,56.72597773244843,43.27638099381,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,254523,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7
176,K-12 School,1.0,3.0,78804,0.0,78804.0,K-12 School,78804.0,60.44794988588705,2763750.0,0.0,1659120.0,788600.0,0.0,53.45,0,67.78417347898046,32.21864555036645,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,78804,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14
177,K-12 School,1.0,3.0,66994,0.0,66994.0,K-12 School,66994.0,62.14905458428262,2455369.0,0.0,1757543.0,509100.0,0.0,39.29,0,77.5419687016064,22.461252023983374,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,66994,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13
178,K-12 School,1.0,3.0,98357,0.0,98357.0,K-12 School,98357.0,77.0,3804876.0,0.0,1970276.0,1295800.0,0.0,82.55,0,60.326975393409974,39.675504708366056,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,98357,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15
179,Small- and Mid-Sized Office,1.0,1.0,54765,0.0,54765.0,Office,25765.0,85.0,4702108.0,0.0,3676968.0,639837.0,0.0,59.61,0,85.18097582062403,14.822522259138676,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,25765.0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57
180,Other,1.0,5.0,89821,0.0,89821.0,Other - Lodging/Residential,46483.0,40.0,2337736.0,0.0,64880.0,1952816.0,0.0,104.17,0,3.215552011355537,96.78454711170276,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4579,0,0,0,0,0,0,0,0.0,0,0,0,0,37938.0,0,0,0,46483,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6
182,College/University,1.0,2.0,52611,0.0,52611.0,College/University,52611.0,73.0,4930107.0,0.0,2782111.0,1617832.0,0.0,105.32,0,63.232267261356576,36.77034647718047,0.0,0.0,0,0,0,0,52611,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35
183,Residence Hall/Dormitory,1.0,4.0,139600,37500.0,102100.0,Residence Hall/Dormitory,135520.0,95.0,5103262.0,0.0,2419334.0,1998821.0,0.0,123.02,0,54.76016029678218,45.24210314267251,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,135520,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14
187,Other,1.0,6.0,250981,0.0,250981.0,Other,137565.0,92.50865635975937,14035072.0,3994742.0,9449227.0,458359.0,0.0,398.56,0,67.97058826702902,3.2970877795069535,28.735150898058436,0.0,0,0,0,0,0,0.0,0,78357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,137565,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44
189,K-12 School,1.0,3.0,62526,0.0,62526.0,K-12 School,62526.0,51.27568065773625,2234095.0,0.0,1056512.0,785500.0,0.0,49.08,0,57.35778254562511,42.64460620379941,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,62526,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13
190,Small- and Mid-Sized Office,1.0,3.0,64015,0.0,64015.0,Office,30000.0,53.64663212784773,3603241.0,0.0,2701378.0,648399.0,0.0,53.27,0,80.64618979922177,19.35712396400119,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,15000,30000.0,0,0,0,0,0,0,0,0,9015,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8
194,Retail Store,1.0,1.0,530039,0.0,530039.0,Retail Store,505103.0,49.29609235295164,30468608.0,0.0,16867311.0,12200681.0,0.0,765.56,0,58.0284912677796,41.97391693729158,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24936,505103.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64
195,Other,1.0,3.0,54224,0.0,54224.0,Other/Specialty Hospital,47012.0,61.0,8292959.0,0.0,3366679.0,4246577.0,0.0,249.01,0,44.222089877521896,55.77974905413237,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47012,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51
197,Retail Store,1.0,4.0,124342,0.0,124342.0,Retail Store,122000.0,55.0,8450011.0,0.0,8758616.0,76850.0,0.0,65.14,0,99.13427165090529,0.8698256409884931,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,122000.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50
198,Hospital,1.0,10.0,879000,0.0,879000.0,Hospital (General Medical & Surgical),879000.0,84.95265044522439,255669168.0,0.0,114748139.0,136448438.0,0.0,8046.7,0,45.681478470413914,54.32041370900671,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,879000,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62
